id_ibge,nc,votos,prop
2310407,PADRE KELMON,3,0.03736455349358575
2310407,FELIPE D'AVILA,3,0.03736455349358575
2310407,SOFIA MANZANO,1,0.012454851164528583
2310407,EYMAEL,0,0.0
2310407,VERA,0,0.0
2310407,LÉO PÉRICLES,0,0.0
2311900,LULA,7398,81.06508875739645
2311900,JAIR BOLSONARO,1329,14.562787639710717
2311900,CIRO GOMES,298,3.2653955730878805
2311900,SIMONE TEBET,55,0.6026736795967564
2311900,SORAYA THRONICKE,36,0.39447731755424065
2311900,FELIPE D'AVILA,4,0.04383081306158229
2311900,EYMAEL,2,0.021915406530791146
2311900,PADRE KELMON,2,0.021915406530791146
2311900,SOFIA MANZANO,2,0.021915406530791146
2311900,VERA,0,0.0
2311900,LÉO PÉRICLES,0,0.0
2312007,LULA,15479,76.21744054360136
2312007,JAIR BOLSONARO,3410,16.790585454724507
2312007,CIRO GOMES,1182,5.820079767590723
2312007,SIMONE TEBET,158,0.7779802058200798
2312007,SORAYA THRONICKE,63,0.3102072972573736
2312007,FELIPE D'AVILA,6,0.029543552119749867
2312007,SOFIA MANZANO,4,0.019695701413166577
2312007,PADRE KELMON,3,0.014771776059874933
2312007,VERA,2,0.009847850706583288
2312007,LÉO PÉRICLES,1,0.004923925353291644
2312007,EYMAEL,1,0.004923925353291644
2311959,LULA,8462,78.94393133687844
2311959,JAIR BOLSONARO,1388,12.948969120253755
2311959,CIRO GOMES,802,7.4820412351898495
2311959,SIMONE TEBET,40,0.373169138912212
2311959,SORAYA THRONICKE,15,0.1399384270920795
2311959,FELIPE D'AVILA,5,0.0466461423640265
2311959,PADRE KELMON,3,0.027987685418415897
2311959,SOFIA MANZANO,2,0.018658456945610597
2311959,VERA,1,0.009329228472805299
2311959,LÉO PÉRICLES,1,0.009329228472805299
2311959,EYMAEL,0,0.0
2312403,LULA,23181,61.9349150368708
2312403,JAIR BOLSONARO,11387,30.42374692743401
2312403,CIRO GOMES,2052,5.4825264507855085
2312403,SIMONE TEBET,426,1.1381853158063482
2312403,SORAYA THRONICKE,319,0.8523030885967725
2312403,FELIPE D'AVILA,38,0.10152826760713904
2312403,PADRE KELMON,12,0.032061558191728116
2312403,SOFIA MANZANO,5,0.013358982579886715
2312403,LÉO PÉRICLES,4,0.010687186063909372
2312403,EYMAEL,3,0.008015389547932029
2312403,VERA,1,0.002671796515977343
2313203,LULA,12596,76.61800486618004
2313203,JAIR BOLSONARO,2558,15.559610705596109
2313203,CIRO GOMES,1080,6.569343065693431
2313203,SORAYA THRONICKE,95,0.5778588807785888
2313203,SIMONE TEBET,86,0.5231143552311436
2313203,PADRE KELMON,7,0.04257907542579076
2313203,FELIPE D'AVILA,7,0.04257907542579076
2313203,SOFIA MANZANO,5,0.030413625304136254
2313203,EYMAEL,3,0.01824817518248175
2313203,VERA,2,0.012165450121654502
2313203,LÉO PÉRICLES,1,0.006082725060827251
2303204,LULA,14877,78.9817370991718
2303204,JAIR BOLSONARO,2677,14.212146952643872
2303204,CIRO GOMES,933,4.953280951369718
2303204,SIMONE TEBET,222,1.1785941813548524
2303204,SORAYA THRONICKE,98,0.5202803142917817
2303204,PADRE KELMON,10,0.05308982798895731
2303204,FELIPE D'AVILA,9,0.04778084519006159
2303204,SOFIA MANZANO,4,0.021235931195582928
2303204,LÉO PÉRICLES,4,0.021235931195582928
2303204,VERA,2,0.010617965597791464
2303204,EYMAEL,0,0.0
2312908,LULA,66697,55.45697941264509
2312908,JAIR BOLSONARO,29665,24.665746499484484
2312908,CIRO GOMES,22201,18.45960687797253
2312908,SIMONE TEBET,829,0.6892939102670702
2312908,SORAYA THRONICKE,604,0.5022117271427146
2312908,FELIPE D'AVILA,134,0.11141783350517179
2312908,PADRE KELMON,56,0.04656267668872851
2312908,SOFIA MANZANO,46,0.038247912994312704
2312908,LÉO PÉRICLES,18,0.014966574649948449
2312908,VERA,14,0.011640669172182127
2312908,EYMAEL,4,0.0033259054777663223
2313104,LULA,15075,77.36720554272517
2313104,JAIR BOLSONARO,3278,16.823197331280472
2313104,CIRO GOMES,1009,5.178342314600974
2313104,SIMONE TEBET,66,0.3387220939183988
2313104,SORAYA THRONICKE,36,0.18475750577367206
2313104,FELIPE D'AVILA,9,0.046189376443418015
2313104,VERA,4,0.020528611752630228
2313104,PADRE KELMON,4,0.020528611752630228
2313104,SOFIA MANZANO,3,0.015396458814472672
2313104,LÉO PÉRICLES,1,0.005132152938157557
2313104,EYMAEL,0,0.0
2313500,LULA,25816,70.48737201365188
2313500,JAIR BOLSONARO,8105,22.129692832764505
2313500,CIRO GOMES,2199,6.0040955631399315
2313500,SIMONE TEBET,328,0.8955631399317406
2313500,SORAYA THRONICKE,128,0.34948805460750854
2313500,PADRE KELMON,11,0.030034129692832767
2313500,FELIPE D'AVILA,10,0.027303754266211604
2313500,SOFIA MANZANO,10,0.027303754266211604
2313500,VERA,9,0.024573378839590442
2313500,LÉO PÉRICLES,5,0.013651877133105802
2313500,EYMAEL,4,0.010921501706484642
2301109,LULA,30215,67.10418193528326
2301109,JAIR BOLSONARO,11451,25.431407821973483
2301109,CIRO GOMES,2586,5.7432207342261306
2301109,SIMONE TEBET,499,1.1082239545161792
2301109,SORAYA THRONICKE,183,0.4064228129788793
2301109,FELIPE D'AVILA,44,0.09771914629000378
2301109,PADRE KELMON,25,0.05552224221022942
2301109,SOFIA MANZANO,10,0.022208896884091767
2301109,LÉO PÉRICLES,6,0.01332533813045506
2301109,VERA,5,0.011104448442045884
2301109,EYMAEL,3,0.00666266906522753
2303105,LULA,8182,71.31526191928876
2303105,JAIR BOLSONARO,2393,20.857665824108775
2303105,CIRO GOMES,709,6.179726313954502
2303105,SIMONE TEBET,99,0.862895493767977
2303105,SORAYA THRONICKE,78,0.6798570556959819
2303105,PADRE KELMON,6,0.05229669659199861
2303105,FELIPE D'AVILA,4,0.03486446439466574
2303105,SOFIA MANZANO,1,0.008716116098666436
2303105,LÉO PÉRICLES,1,0.008716116098666436
2303105,EYMAEL,0,0.0
2303105,VERA,0,0.0
2304806,LULA,3705,84.93810178817056
2304806,JAIR BOLSONARO,454,10.408069692801467
2304806,CIRO GOMES,154,3.5304906006419072
2304806,SIMONE TEBET,36,0.8253094910591471
2304806,SORAYA THRONICKE,7,0.16047684548372307
2304806,PADRE KELMON,3,0.0687757909215956
2304806,FELIPE D'AVILA,2,0.04585052728106373
2304806,SOFIA MANZANO,1,0.022925263640531865
2304806,EYMAEL,0,0.0
2304806,VERA,0,0.0
2304806,LÉO PÉRICLES,0,0.0
2306603,LULA,11115,80.90108450396681
2306603,JAIR BOLSONARO,2019,14.695392677778587
2306603,CIRO GOMES,474,3.450032753475508
2306603,SIMONE TEBET,73,0.5313341582356795
2306603,SORAYA THRONICKE,37,0.2693063541742485
2306603,SOFIA MANZANO,7,0.05094985078972268
2306603,PADRE KELMON,6,0.04367130067690516
2306603,VERA,3,0.02183565033845258
2306603,LÉO PÉRICLES,3,0.02183565033845258
2306603,FELIPE D'AVILA,2,0.014557100225635054
2306603,EYMAEL,0,0.0
2307908,LULA,6698,81.20756547041708
2307908,JAIR BOLSONARO,1062,12.87584869059166
2307908,CIRO GOMES,415,5.031522793404462
2307908,SIMONE TEBET,44,0.533462657613967
2307908,SORAYA THRONICKE,20,0.24248302618816686
2307908,FELIPE D'AVILA,4,0.04849660523763337
2307908,LÉO PÉRICLES,3,0.036372453928225024
2307908,SOFIA MANZANO,2,0.024248302618816685
2307908,EYMAEL,0,0.0
2307908,VERA,0,0.0
2307908,PADRE KELMON,0,0.0
2308203,LULA,7237,72.26882364689435
2308203,JAIR BOLSONARO,1447,14.44977032154983
2308203,CIRO GOMES,1206,12.043139604553625
2308203,SIMONE TEBET,83,0.8288396245256642
2308203,SORAYA THRONICKE,29,0.2895945676053525
2308203,FELIPE D'AVILA,5,0.04993009786299182
2308203,PADRE KELMON,3,0.029958058717795086
2308203,SOFIA MANZANO,2,0.019972039145196723
2308203,VERA,1,0.009986019572598362
2308203,EYMAEL,1,0.009986019572598362
2308203,LÉO PÉRICLES,0,0.0
2308377,LULA,7647,81.79484436838165
2308377,JAIR BOLSONARO,1149,12.290084501016151
2308377,CIRO GOMES,478,5.112846293721254
2308377,SIMONE TEBET,37,0.3957642528612686
2308377,SORAYA THRONICKE,26,0.2781046101187293
2308377,FELIPE D'AVILA,5,0.05348165579206332
2308377,SOFIA MANZANO,3,0.03208899347523799
2308377,PADRE KELMON,2,0.02139266231682533
2308377,LÉO PÉRICLES,1,0.010696331158412665
2308377,EYMAEL,1,0.010696331158412665
2308377,VERA,0,0.0
2312601,LULA,6449,71.83914448033865
2312601,JAIR BOLSONARO,2006,22.34599532137685
2312601,CIRO GOMES,385,4.288737885707921
2312601,SIMONE TEBET,89,0.9914225242285841
2312601,SORAYA THRONICKE,35,0.38988526233708365
2312601,FELIPE D'AVILA,6,0.06683747354350006
2312601,PADRE KELMON,3,0.03341873677175003
2312601,SOFIA MANZANO,2,0.022279157847833353
2312601,LÉO PÉRICLES,1,0.011139578923916676
2312601,EYMAEL,1,0.011139578923916676
2312601,VERA,0,0.0
2313906,LULA,6707,76.92395916962954
2313906,JAIR BOLSONARO,1563,17.926367702718203
2313906,CIRO GOMES,360,4.128913866269068
2313906,SIMONE TEBET,40,0.45876820736322976
2313906,SORAYA THRONICKE,40,0.45876820736322976
2313906,SOFIA MANZANO,3,0.034407615552242234
2313906,PADRE KELMON,3,0.034407615552242234
2313906,FELIPE D'AVILA,3,0.034407615552242234
2313906,EYMAEL,0,0.0
2313906,VERA,0,0.0
2313906,LÉO PÉRICLES,0,0.0
2300408,LULA,7010,83.97220891231433
2300408,JAIR BOLSONARO,824,9.870627695256347
2300408,CIRO GOMES,427,5.114997604216579
2300408,SIMONE TEBET,45,0.5390512697652132
2300408,SORAYA THRONICKE,25,0.2994729276473407
2300408,PADRE KELMON,6,0.07187350263536176
2300408,VERA,4,0.04791566842357451
2300408,FELIPE D'AVILA,3,0.03593675131768088
2300408,SOFIA MANZANO,3,0.03593675131768088
2300408,LÉO PÉRICLES,1,0.011978917105893628
2300408,EYMAEL,0,0.0
2301000,LULA,31902,62.62539015724074
2301000,JAIR BOLSONARO,15296,30.02689385759997
2301000,CIRO GOMES,2605,5.113759054592568
2301000,SIMONE TEBET,761,1.4938850827427808
2301000,SORAYA THRONICKE,279,0.5476924284957108
2301000,FELIPE D'AVILA,57,0.11189415205826347
2301000,PADRE KELMON,23,0.04515027188315895
2301000,SOFIA MANZANO,9,0.01766749769341002
2301000,VERA,5,0.009815276496338902
2301000,LÉO PÉRICLES,3,0.005889165897803341
2301000,EYMAEL,1,0.0019630552992677803
2301505,LULA,4093,77.9025504377617
2301505,JAIR BOLSONARO,797,15.169394746859535
2301505,CIRO GOMES,314,5.976398934145413
2301505,SIMONE TEBET,26,0.49486105824133997
2301505,SORAYA THRONICKE,15,0.2854967643700038
2301505,PADRE KELMON,3,0.05709935287400076
2301505,LÉO PÉRICLES,2,0.03806623524933384
2301505,SOFIA MANZANO,2,0.03806623524933384
2301505,FELIPE D'AVILA,2,0.03806623524933384
2301505,EYMAEL,0,0.0
2301505,VERA,0,0.0
2302503,LULA,22469,79.24734595986315
2302503,JAIR BOLSONARO,4438,15.652664621027757
2302503,CIRO GOMES,1200,4.232356364405883
2302503,SIMONE TEBET,124,0.437343490988608
2302503,SORAYA THRONICKE,81,0.2856840545973971
2302503,FELIPE D'AVILA,19,0.06701230910309315
2302503,SOFIA MANZANO,7,0.02468874545903432
2302503,EYMAEL,6,0.021161781822029418
2302503,PADRE KELMON,5,0.017634818185024513
2302503,VERA,2,0.007053927274009805
2302503,LÉO PÉRICLES,2,0.007053927274009805
2303402,LULA,6933,68.2986897842577
2303402,JAIR BOLSONARO,2377,23.41641217614028
2303402,CIRO GOMES,598,5.891045217219978
2303402,SIMONE TEBET,161,1.5860506354053787
2303402,SORAYA THRONICKE,69,0.6797359866023052
2303402,PADRE KELMON,7,0.06895872327849473
2303402,FELIPE D'AVILA,2,0.019702492365284208
2303402,SOFIA MANZANO,2,0.019702492365284208
2303402,EYMAEL,1,0.009851246182642104
2303402,VERA,1,0.009851246182642104
2303402,LÉO PÉRICLES,0,0.0
2304301,LULA,11245,84.53615997594348
2304301,JAIR BOLSONARO,1307,9.825590136821532
2304301,CIRO GOMES,598,4.495564576755375
2304301,SIMONE TEBET,103,0.7743196511802737
2304301,SORAYA THRONICKE,28,0.21049466245677342
2304301,FELIPE D'AVILA,9,0.06765899864682003
2304301,EYMAEL,4,0.030070666065253347
2304301,PADRE KELMON,4,0.030070666065253347
2304301,VERA,2,0.015035333032626674
2304301,SOFIA MANZANO,2,0.015035333032626674
2304301,LÉO PÉRICLES,0,0.0
2305308,LULA,9813,68.67039888033591
2305308,JAIR BOLSONARO,2876,20.1259622113366
2305308,CIRO GOMES,1374,9.615115465360393
2305308,SIMONE TEBET,141,0.9867039888033591
2305308,SORAYA THRONICKE,54,0.37788663400979705
2305308,FELIPE D'AVILA,14,0.0979706088173548
2305308,PADRE KELMON,8,0.05598320503848846
2305308,SOFIA MANZANO,5,0.03498950314905528
2305308,EYMAEL,3,0.02099370188943317
2305308,VERA,2,0.013995801259622114
2305308,LÉO PÉRICLES,0,0.0
2306108,LULA,11897,78.22856391372962
2306108,JAIR BOLSONARO,2320,15.255128879537086
2306108,CIRO GOMES,860,5.654918463966334
2306108,SIMONE TEBET,73,0.4800105207785376
2306108,SORAYA THRONICKE,45,0.2958968963703314
2306108,PADRE KELMON,6,0.03945291951604418
2306108,SOFIA MANZANO,4,0.026301946344029457
2306108,FELIPE D'AVILA,2,0.013150973172014729
2306108,LÉO PÉRICLES,1,0.006575486586007364
2306108,EYMAEL,0,0.0
2306108,VERA,0,0.0
2307304,LULA,109039,72.53116394162332
2307304,JAIR BOLSONARO,29937,19.913658919472642
2307304,CIRO GOMES,8307,5.525696116646933
2307304,SIMONE TEBET,2158,1.4354703526813628
2307304,SORAYA THRONICKE,476,0.3166283076349994
2307304,FELIPE D'AVILA,223,0.14833637101387576
2307304,PADRE KELMON,66,0.04390224433594529
2307304,LÉO PÉRICLES,50,0.033259276012079765
2307304,SOFIA MANZANO,40,0.026607420809663815
2307304,VERA,28,0.01862519456676467
2307304,EYMAEL,10,0.006651855202415954
2300804,LULA,4157,82.2679596279438
2300804,JAIR BOLSONARO,534,10.567979418167425
2300804,CIRO GOMES,312,6.174549772412428
2300804,SIMONE TEBET,24,0.47496536710864834
2300804,SORAYA THRONICKE,16,0.3166435780724322
2300804,SOFIA MANZANO,5,0.09895111814763506
2300804,FELIPE D'AVILA,3,0.05937067088858104
2300804,VERA,1,0.019790223629527013
2300804,PADRE KELMON,1,0.019790223629527013
2300804,LÉO PÉRICLES,0,0.0
2300804,EYMAEL,0,0.0
2313252,LULA,4652,84.93700931166697
2313252,JAIR BOLSONARO,527,9.622055870001827
2313252,CIRO GOMES,236,4.308928245389812
2313252,SIMONE TEBET,32,0.5842614570020085
2313252,SORAYA THRONICKE,23,0.41993792222019355
2313252,SOFIA MANZANO,2,0.03651634106262553
2313252,PADRE KELMON,2,0.03651634106262553
2313252,FELIPE D'AVILA,2,0.03651634106262553
2313252,VERA,1,0.018258170531312765
2313252,LÉO PÉRICLES,0,0.0
2313252,EYMAEL,0,0.0
2305100,LULA,3579,74.93718592964824
2305100,JAIR BOLSONARO,875,18.320770519262982
2305100,CIRO GOMES,265,5.548576214405361
2305100,SIMONE TEBET,43,0.9003350083752094
2305100,SORAYA THRONICKE,11,0.23031825795644892
2305100,SOFIA MANZANO,1,0.020938023450586266
2305100,VERA,1,0.020938023450586266
2305100,FELIPE D'AVILA,1,0.020938023450586266
2305100,EYMAEL,0,0.0
2305100,LÉO PÉRICLES,0,0.0
2305100,PADRE KELMON,0,0.0
2306702,LULA,9622,80.45150501672241
2306702,JAIR BOLSONARO,1625,13.586956521739129
2306702,CIRO GOMES,567,4.740802675585284
2306702,SIMONE TEBET,97,0.8110367892976589
2306702,SORAYA THRONICKE,43,0.3595317725752508
2306702,VERA,2,0.016722408026755852
2306702,FELIPE D'AVILA,2,0.016722408026755852
2306702,EYMAEL,1,0.008361204013377926
2306702,PADRE KELMON,1,0.008361204013377926
2306702,LÉO PÉRICLES,0,0.0
2306702,SOFIA MANZANO,0,0.0
2307106,LULA,12943,81.6644583254464
2307106,JAIR BOLSONARO,1836,11.584327086882453
2307106,CIRO GOMES,797,5.028708435863461
2307106,SIMONE TEBET,163,1.0284560540097167
2307106,SORAYA THRONICKE,86,0.5426209855511389
2307106,FELIPE D'AVILA,10,0.06309546343617894
2307106,PADRE KELMON,6,0.03785727806170736
2307106,LÉO PÉRICLES,3,0.01892863903085368
2307106,SOFIA MANZANO,3,0.01892863903085368
2307106,EYMAEL,1,0.006309546343617894
2307106,VERA,1,0.006309546343617894
2307205,LULA,4221,81.5337067799884
2307205,JAIR BOLSONARO,651,12.574850299401197
2307205,CIRO GOMES,253,4.887000193162063
2307205,SIMONE TEBET,34,0.6567510141008306
2307205,SORAYA THRONICKE,15,0.2897430944562488
2307205,PADRE KELMON,2,0.038632412594166506
2307205,EYMAEL,1,0.019316206297083253
2307205,FELIPE D'AVILA,0,0.0
2307205,SOFIA MANZANO,0,0.0
2307205,VERA,0,0.0
2307205,LÉO PÉRICLES,0,0.0
2309607,LULA,25491,60.09335439307857
2309607,JAIR BOLSONARO,13144,30.986114712746648
2309607,CIRO GOMES,2878,6.784695537377118
2309607,SIMONE TEBET,603,1.4215328036964567
2309607,SORAYA THRONICKE,227,0.5351375562837408
2309607,FELIPE D'AVILA,51,0.12022914260119287
2309607,PADRE KELMON,9,0.021216907517857563
2309607,LÉO PÉRICLES,6,0.014144605011905042
2309607,SOFIA MANZANO,6,0.014144605011905042
2309607,VERA,3,0.007072302505952521
2309607,EYMAEL,1,0.0023574341686508405
2310100,LULA,5469,73.72607171744406
2310100,JAIR BOLSONARO,1508,20.328929630628203
2310100,CIRO GOMES,295,3.976813157185225
2310100,SIMONE TEBET,87,1.1728228633054731
2310100,SORAYA THRONICKE,47,0.6335939606362901
2310100,FELIPE D'AVILA,7,0.09436505796710704
2310100,PADRE KELMON,4,0.05392289026691831
2310100,SOFIA MANZANO,1,0.013480722566729577
2310100,VERA,0,0.0
2310100,LÉO PÉRICLES,0,0.0
2310100,EYMAEL,0,0.0
2311207,LULA,5108,87.1821129885646
2311207,JAIR BOLSONARO,443,7.561017238436593
2311207,CIRO GOMES,254,4.33521078682369
2311207,SIMONE TEBET,29,0.4949650110940434
2311207,SORAYA THRONICKE,15,0.2560163850486431
2311207,SOFIA MANZANO,3,0.051203277009728626
2311207,FELIPE D'AVILA,3,0.051203277009728626
2311207,LÉO PÉRICLES,2,0.03413551800648575
2311207,VERA,1,0.017067759003242877
2311207,PADRE KELMON,1,0.017067759003242877
2311207,EYMAEL,0,0.0
2307650,LULA,82217,57.502045726355256
2307650,JAIR BOLSONARO,48379,33.83596421902211
2307650,CIRO GOMES,9131,6.386163196508628
2307650,SIMONE TEBET,2011,1.4064805813359817
2307650,SORAYA THRONICKE,862,0.6028773053762388
2307650,FELIPE D'AVILA,223,0.15596477853700844
2307650,PADRE KELMON,59,0.04126422391786322
2307650,SOFIA MANZANO,36,0.025178170526153825
2307650,VERA,26,0.018184234268888873
2307650,LÉO PÉRICLES,26,0.018184234268888873
2307650,EYMAEL,11,0.007693329882991446
2304236,LULA,8365,78.14105558150398
2304236,JAIR BOLSONARO,1467,13.703876693134049
2304236,CIRO GOMES,711,6.641756188696871
2304236,SIMONE TEBET,103,0.9621672115833723
2304236,SORAYA THRONICKE,35,0.3269500233535731
2304236,FELIPE D'AVILA,14,0.13078000934142925
2304236,EYMAEL,5,0.046707146193367584
2304236,PADRE KELMON,4,0.03736571695469407
2304236,VERA,1,0.009341429238673517
2304236,LÉO PÉRICLES,0,0.0
2304236,SOFIA MANZANO,0,0.0
2302057,LULA,8307,76.32304299889746
2302057,JAIR BOLSONARO,1652,15.17824329290702
2302057,CIRO GOMES,822,7.552370452039692
2302057,SIMONE TEBET,74,0.6798970966556412
2302057,SORAYA THRONICKE,13,0.11944138184490996
2302057,PADRE KELMON,5,0.04593899301727306
2302057,LÉO PÉRICLES,4,0.03675119441381845
2302057,SOFIA MANZANO,3,0.027563395810363836
2302057,FELIPE D'AVILA,3,0.027563395810363836
2302057,VERA,1,0.009187798603454613
2302057,EYMAEL,0,0.0
2302305,LULA,10385,66.12122755634789
2302305,JAIR BOLSONARO,3834,24.411053100725837
2302305,CIRO GOMES,1343,8.550872278110276
2302305,SIMONE TEBET,70,0.44568954539666367
2302305,SORAYA THRONICKE,58,0.3692856233286642
2302305,FELIPE D'AVILA,8,0.050935948045332996
2302305,VERA,4,0.025467974022666498
2302305,PADRE KELMON,2,0.012733987011333249
2302305,LÉO PÉRICLES,1,0.0063669935056666245
2302305,SOFIA MANZANO,1,0.0063669935056666245
2302305,EYMAEL,0,0.0
2303600,LULA,5308,80.6932198236546
2303600,JAIR BOLSONARO,912,13.864396473092125
2303600,CIRO GOMES,267,4.0589844937671025
2303600,SIMONE TEBET,71,1.0793554271815142
2303600,SORAYA THRONICKE,12,0.18242626938279113
2303600,FELIPE D'AVILA,4,0.060808756460930376
2303600,VERA,2,0.030404378230465188
2303600,LÉO PÉRICLES,1,0.015202189115232594
2303600,PADRE KELMON,1,0.015202189115232594
2303600,EYMAEL,0,0.0
2303600,SOFIA MANZANO,0,0.0
2304202,LULA,63197,81.08104640570673
2304202,JAIR BOLSONARO,10330,13.253274829041736
2304202,CIRO GOMES,3449,4.425028546501931
2304202,SIMONE TEBET,639,0.8198298756783804
2304202,SORAYA THRONICKE,180,0.23093799314883953
2304202,FELIPE D'AVILA,72,0.09237519725953582
2304202,PADRE KELMON,26,0.033357710121499046
2304202,SOFIA MANZANO,24,0.03079173241984527
2304202,LÉO PÉRICLES,14,0.01796184391157641
2304202,VERA,8,0.01026391080661509
2304202,EYMAEL,4,0.005131955403307545
2305001,LULA,17541,71.68076498712762
2305001,JAIR BOLSONARO,4918,20.097257978832086
2305001,CIRO GOMES,1667,6.812144987944914
2305001,SIMONE TEBET,206,0.8418127579583998
2305001,SORAYA THRONICKE,97,0.39638756078623677
2305001,FELIPE D'AVILA,22,0.08990233337419803
2305001,PADRE KELMON,5,0.020432348494135916
2305001,SOFIA MANZANO,5,0.020432348494135916
2305001,VERA,4,0.016345878795308733
2305001,LÉO PÉRICLES,3,0.01225940909648155
2305001,EYMAEL,3,0.01225940909648155
2308302,LULA,14369,84.93822781817107
2308302,JAIR BOLSONARO,1622,9.5879884140214
2308302,CIRO GOMES,725,4.285629839806112
2308302,SIMONE TEBET,153,0.9044156765383933
2308302,SORAYA THRONICKE,27,0.15960276644795177
2308302,FELIPE D'AVILA,7,0.04137849500502453
2308302,PADRE KELMON,7,0.04137849500502453
2308302,SOFIA MANZANO,4,0.023644854288585447
2308302,LÉO PÉRICLES,2,0.011822427144292724
2308302,VERA,1,0.005911213572146362
2308302,EYMAEL,0,0.0
2308708,LULA,30684,69.90954865462167
2308708,JAIR BOLSONARO,9551,21.760725433460163
2308708,CIRO GOMES,2910,6.630060832516917
2308708,SIMONE TEBET,439,1.0002050534278097
2308708,SORAYA THRONICKE,235,0.5354172837255929
2308708,FELIPE D'AVILA,31,0.0706295140233761
2308708,PADRE KELMON,18,0.04101068556196031
2308708,SOFIA MANZANO,13,0.029618828461415777
2308708,VERA,6,0.013670228520653438
2308708,LÉO PÉRICLES,2,0.004556742840217813
2308708,EYMAEL,2,0.004556742840217813
2309508,LULA,10357,77.22764894489598
2309508,JAIR BOLSONARO,2379,17.73916933860264
2309508,CIRO GOMES,542,4.04145850421296
2309508,SIMONE TEBET,78,0.5816121094623816
2309508,SORAYA THRONICKE,35,0.26097979270747895
2309508,FELIPE D'AVILA,5,0.03728282752963985
2309508,PADRE KELMON,4,0.029826262023711875
2309508,SOFIA MANZANO,4,0.029826262023711875
2309508,EYMAEL,3,0.022369696517783907
2309508,VERA,2,0.014913131011855938
2309508,LÉO PÉRICLES,2,0.014913131011855938
2310704,LULA,19117,74.02516940948694
2310704,JAIR BOLSONARO,5392,20.878993223620522
2310704,CIRO GOMES,969,3.752178121974831
2310704,SIMONE TEBET,188,0.7279767666989351
2310704,SORAYA THRONICKE,124,0.4801548886737657
2310704,FELIPE D'AVILA,15,0.058083252662149074
2310704,SOFIA MANZANO,6,0.023233301064859633
2310704,PADRE KELMON,5,0.019361084220716362
2310704,LÉO PÉRICLES,5,0.019361084220716362
2310704,VERA,4,0.015488867376573087
2310704,EYMAEL,0,0.0
2311405,LULA,35247,76.04858893587641
2311405,JAIR BOLSONARO,7634,16.471045136791233
2311405,CIRO GOMES,3117,6.725209286269094
2311405,SIMONE TEBET,218,0.4703547078622594
2311405,SORAYA THRONICKE,82,0.17692241304910677
2311405,FELIPE D'AVILA,22,0.04746698886683352
2311405,PADRE KELMON,11,0.02373349443341676
2311405,SOFIA MANZANO,5,0.010787952015189436
2311405,VERA,4,0.00863036161215155
2311405,LÉO PÉRICLES,4,0.00863036161215155
2311405,EYMAEL,4,0.00863036161215155
2313401,LULA,27322,61.31370480913804
2313401,JAIR BOLSONARO,13548,30.40326743116178
2313401,CIRO GOMES,2995,6.721123852696303
2313401,SIMONE TEBET,384,0.8617400866228315
2313401,SORAYA THRONICKE,217,0.4869729135342564
2313401,FELIPE D'AVILA,50,0.11220574044568121
2313401,PADRE KELMON,18,0.04039406656044523
2313401,SOFIA MANZANO,17,0.03814995175153161
2313401,LÉO PÉRICLES,7,0.015708803662395368
2313401,VERA,2,0.004488229617827248
2313401,EYMAEL,1,0.002244114808913624
2305357,LULA,9430,68.33333333333333
2305357,JAIR BOLSONARO,3605,26.123188405797105
2305357,CIRO GOMES,643,4.659420289855072
2305357,SIMONE TEBET,77,0.5579710144927535
2305357,SORAYA THRONICKE,28,0.2028985507246377
2305357,PADRE KELMON,7,0.050724637681159424
2305357,FELIPE D'AVILA,7,0.050724637681159424
2305357,SOFIA MANZANO,2,0.014492753623188406
2305357,VERA,1,0.007246376811594203
2305357,LÉO PÉRICLES,0,0.0
2305357,EYMAEL,0,0.0
2307254,LULA,9297,64.6972860125261
2307254,JAIR BOLSONARO,4007,27.88448155880306
2307254,CIRO GOMES,870,6.05427974947808
2307254,SIMONE TEBET,127,0.883785664578984
2307254,SORAYA THRONICKE,46,0.32011134307585243
2307254,FELIPE D'AVILA,10,0.06958942240779402
2307254,PADRE KELMON,5,0.03479471120389701
2307254,LÉO PÉRICLES,4,0.027835768963117607
2307254,SOFIA MANZANO,3,0.020876826722338204
2307254,VERA,1,0.006958942240779402
2307254,EYMAEL,0,0.0
2300903,LULA,7592,75.91240875912408
2300903,JAIR BOLSONARO,1733,17.328267173282672
2300903,CIRO GOMES,555,5.54944505549445
2300903,SIMONE TEBET,84,0.8399160083991601
2300903,SORAYA THRONICKE,22,0.21997800219978003
2300903,FELIPE D'AVILA,8,0.07999200079992001
2300903,PADRE KELMON,3,0.029997000299970003
2300903,LÉO PÉRICLES,3,0.029997000299970003
2300903,VERA,1,0.009999000099990002
2300903,EYMAEL,0,0.0
2300903,SOFIA MANZANO,0,0.0
2311231,LULA,4029,84.20062695924764
2311231,JAIR BOLSONARO,619,12.936259143155695
2311231,CIRO GOMES,114,2.3824451410658307
2311231,SIMONE TEBET,18,0.3761755485893417
2311231,SORAYA THRONICKE,4,0.08359456635318704
2311231,FELIPE D'AVILA,1,0.02089864158829676
2311231,EYMAEL,0,0.0
2311231,VERA,0,0.0
2311231,LÉO PÉRICLES,0,0.0
2311231,PADRE KELMON,0,0.0
2311231,SOFIA MANZANO,0,0.0
2301406,LULA,7041,75.19222554463904
2301406,JAIR BOLSONARO,1660,17.727466894489535
